season,episode,characterID,role_name,actor_name,personID
2,5,0666229,Brooke Davis,Sophia Bush,0124208
2,5,0666229,Deb Scott,Barbara Alyn Woods,0940504
2,5,0666229,Whitey,Barry Corbin,0179224
2,5,0666229,Keith Scott,Craig Sheffer,0001729
2,5,0666229,Karen Roe,Moira Kelly,0446702
2,5,0666229,Felix Taggarro,Michael Copon,0178757
2,5,0666229,Anna Taggarro,Daniella Alonso,0022161
2,5,0666229,Jules,Maria Menounos,1172764
2,5,0666229,Andy Hargrove,Kieren Hutchison,0404456
2,5,0666229,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,5,0666229,Antwon 'Skills' Taylor,Antwon Tanner,0849612
2,5,0666229,Tim,Brett Claywell,1505775
2,5,0666229,Fergie,Vaughn Wilson,1535682
2,5,0666229,Sales Girl,Sallie Hedrick,1505418
2,5,0666229,Maitre'd,Mark Scarboro,1900846
2,5,0666229,Security Guard,Chuck Kinlaw,0455664
2,5,0666229,Masseuse,Maria Magno,2176621
2,5,0666229,Waiter,Steven Roten,1490446
2,5,0666229,Sales Girl #2,Andrea Maddox,2176451
2,5,0666229,Priest,Carl McIntyre,0570724
2,5,0666229,College Student,Ernest Whitted,1560056
2,6,0666264,Lucas Scott,Chad Michael Murray,0614877
2,6,0666264,Nathan Scott,James Lafferty,0480798
2,6,0666264,Peyton Sawyer,Hilarie Burton,1122026
2,6,0666264,Haley James Scott,Bethany Joy Lenz,0502342
2,6,0666264,Dan Scott,Paul Johansson,0424035
2,6,0666264,Brooke Davis,Sophia Bush,0124208
2,6,0666264,Deb Scott,Barbara Alyn Woods,0940504
2,6,0666264,Whitey,Barry Corbin,0179224
2,6,0666264,Keith Scott,Craig Sheffer,0001729
2,6,0666264,Karen Roe,Moira Kelly,0446702
2,6,0666264,Felix Taggarro,Michael Copon,0178757
2,6,0666264,Anna Taggarro,Daniella Alonso,0022161
2,6,0666264,Jules,Maria Menounos,1172764
2,6,0666264,Chris Keller,Tyler Hilton,1675091
2,6,0666264,Andy Hargrove,Kieren Hutchison,0404456
2,6,0666264,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,6,0666264,Rick,William Haze,0368002
2,6,0666264,Singing Girl,Chelsea Pfeiffer,2183566
2,6,0666264,Science Teacher,Randell Haynes,0371530
2,6,0666264,Technician,E. Roger Mitchell,0593301
2,6,0666264,Woman,Elisabeth Lewis Corley,2177983
2,6,0666264,Mall Employee,Dale Wolfe,0938019
2,7,0666232,Lucas Scott,Chad Michael Murray,0614877
2,7,0666232,Nathan Scott,James Lafferty,0480798
2,7,0666232,Peyton Sawyer,Hilarie Burton,1122026
2,7,0666232,Haley James Scott,Bethany Joy Lenz,0502342
2,7,0666232,Dan Scott,Paul Johansson,0424035
2,7,0666232,Brooke Davis,Sophia Bush,0124208
2,7,0666232,Deb Scott,Barbara Alyn Woods,0940504
2,7,0666232,Whitey,Barry Corbin,0179224
2,7,0666232,Keith Scott,Craig Sheffer,0001729
2,7,0666232,Karen Roe,Moira Kelly,0446702
2,7,0666232,Felix Taggarro,Michael Copon,0178757
2,7,0666232,Anna Taggarro,Daniella Alonso,0022161
2,7,0666232,Jules,Maria Menounos,1172764
2,7,0666232,Chris Keller,Tyler Hilton,1675091
2,7,0666232,Andy Hargrove,Kieren Hutchison,0404456
2,7,0666232,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,7,0666232,Junk,Cullen Moss,1150144
2,7,0666232,Theresa,Sarah Edwards,1547052
2,7,0666232,Fire Marshall,Rob Zapple,0953298
2,7,0666232,Rocker,Timmy Sherrill,1288544
2,7,0666232,Rick,William Haze,0368002
2,7,0666232,Club Patron,Derek Mellor,4288709
2,8,0666262,Lucas Scott,Chad Michael Murray,0614877
2,8,0666262,Nathan Scott,James Lafferty,0480798
2,8,0666262,Peyton Sawyer,Hilarie Burton,1122026
2,8,0666262,Haley James Scott,Bethany Joy Lenz,0502342
2,8,0666262,Dan Scott,Paul Johansson,0424035
2,8,0666262,Brooke Davis,Sophia Bush,0124208
2,8,0666262,Deb Scott,Barbara Alyn Woods,0940504
2,8,0666262,Whitey,Barry Corbin,0179224
2,8,0666262,Keith Scott,Craig Sheffer,0001729
2,8,0666262,Karen Roe,Moira Kelly,0446702
2,8,0666262,Felix Taggarro,Michael Copon,0178757
2,8,0666262,Anna Taggarro,Daniella Alonso,0022161
2,8,0666262,Jules,Maria Menounos,1172764
2,8,0666262,Chris Keller,Tyler Hilton,1675091
2,8,0666262,Andy Hargrove,Kieren Hutchison,0404456
2,8,0666262,Self,Emeka Okafor,1755794
2,8,0666262,Rick,William Haze,0368002
2,8,0666262,Technician,Rodney Lee Rogers,1086452
2,8,0666262,Student,Derek Mellor,4288709
2,9,0666257,Lucas Scott,Chad Michael Murray,0614877
2,9,0666257,Nathan Scott,James Lafferty,0480798
2,9,0666257,Peyton Sawyer,Hilarie Burton,1122026
2,9,0666257,Haley James Scott,Bethany Joy Lenz,0502342
2,9,0666257,Dan Scott,Paul Johansson,0424035
2,9,0666257,Brooke Davis,Sophia Bush,0124208
2,9,0666257,Deb Scott,Barbara Alyn Woods,0940504
2,9,0666257,Whitey,Barry Corbin,0179224
2,9,0666257,Keith Scott,Craig Sheffer,0001729
2,9,0666257,Karen Roe,Moira Kelly,0446702
2,9,0666257,Felix Taggarro,Michael Copon,0178757
2,9,0666257,Anna Taggarro,Daniella Alonso,0022161
2,9,0666257,Chris Keller,Tyler Hilton,1675091
2,9,0666257,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,9,0666257,Tim,Brett Claywell,1505775
2,9,0666257,Rick,William Haze,0368002
2,9,0666257,Student,Nick Errato,3427158
2,10,0666221,Lucas Scott,Chad Michael Murray,0614877
2,10,0666221,Nathan Scott,James Lafferty,0480798
2,10,0666221,Peyton Sawyer,Hilarie Burton,1122026
2,10,0666221,Haley James Scott,Bethany Joy Lenz,0502342
2,10,0666221,Dan Scott,Paul Johansson,0424035
2,10,0666221,Brooke Davis,Sophia Bush,0124208
2,10,0666221,Deb Scott,Barbara Alyn Woods,0940504
2,10,0666221,Whitey,Barry Corbin,0179224
2,10,0666221,Keith Scott,Craig Sheffer,0001729
2,10,0666221,Karen Roe,Moira Kelly,0446702
2,10,0666221,Felix Taggarro,Michael Copon,0178757
2,10,0666221,Anna Taggarro,Daniella Alonso,0022161
2,10,0666221,Jules,Maria Menounos,1172764
2,10,0666221,Chris Keller,Tyler Hilton,1675091
2,10,0666221,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,10,0666221,Antwon 'Skills' Taylor,Antwon Tanner,0849612
2,10,0666221,Jake Jaglieski,Bryan Greenberg,1034965
2,10,0666221,Fergie,Vaughn Wilson,1535682
2,10,0666221,Junk,Cullen Moss,1150144
2,10,0666221,Principal Turner,Shawn Shepard,0791681
2,10,0666221,Rick,William Haze,0368002
2,10,0666221,Engineer,Calvin Brown,6306731
2,11,0666247,Lucas Scott,Chad Michael Murray,0614877
2,11,0666247,Nathan Scott,James Lafferty,0480798
2,11,0666247,Peyton Sawyer,Hilarie Burton,1122026
2,11,0666247,Haley James Scott,Bethany Joy Lenz,0502342
2,11,0666247,Dan Scott,Paul Johansson,0424035
2,11,0666247,Brooke Davis,Sophia Bush,0124208
2,11,0666247,Deb Scott,Barbara Alyn Woods,0940504
2,11,0666247,Whitey,Barry Corbin,0179224
2,11,0666247,Keith Scott,Craig Sheffer,0001729
2,11,0666247,Karen Roe,Moira Kelly,0446702
2,11,0666247,Felix Taggarro,Michael Copon,0178757
2,11,0666247,Anna Taggarro,Daniella Alonso,0022161
2,11,0666247,Jules,Maria Menounos,1172764
2,11,0666247,Chris Keller,Tyler Hilton,1675091
2,11,0666247,Andy Hargrove,Kieren Hutchison,0404456
2,11,0666247,Taylor James,Lindsey McKeon,0571636
2,11,0666247,Jake Jaglieski,Bryan Greenberg,1034965
2,11,0666247,Rick,William Haze,0368002
2,11,0666247,Waiter,Steven Roten,1490446
2,11,0666247,Student,Nick Errato,3427158
2,12,0666216,Lucas Scott,Chad Michael Murray,0614877
2,12,0666216,Nathan Scott,James Lafferty,0480798
2,12,0666216,Peyton Sawyer,Hilarie Burton,1122026
2,12,0666216,Haley James Scott,Bethany Joy Lenz,0502342
2,12,0666216,Dan Scott,Paul Johansson,0424035
2,12,0666216,Brooke Davis,Sophia Bush,0124208
2,12,0666216,Deb Scott,Barbara Alyn Woods,0940504
2,12,0666216,Whitey,Barry Corbin,0179224
2,12,0666216,Keith Scott,Craig Sheffer,0001729
2,12,0666216,Karen Roe,Moira Kelly,0446702
2,12,0666216,Felix Taggarro,Michael Copon,0178757
2,12,0666216,Anna Taggarro,Daniella Alonso,0022161
2,12,0666216,Jules,Maria Menounos,1172764
2,12,0666216,Andy Hargrove,Kieren Hutchison,0404456
2,12,0666216,Taylor James,Lindsey McKeon,0571636
2,12,0666216,Carl,Peter Jurasik,0432867
2,12,0666216,Barb,Linsey Godfrey,1890963
2,12,0666216,Marla,Abbey Wade,1726290
2,12,0666216,Electrician,Noah Michael Levine,0505922
2,12,0666216,Karen's Cafe Customer,Rachel Menconi,3589521
2,13,0666248,Lucas Scott,Chad Michael Murray,0614877
2,13,0666248,Nathan Scott,James Lafferty,0480798
2,13,0666248,Peyton Sawyer,Hilarie Burton,1122026
2,13,0666248,Haley James Scott,Bethany Joy Lenz,0502342
2,13,0666248,Dan Scott,Paul Johansson,0424035
2,13,0666248,Brooke Davis,Sophia Bush,0124208
2,13,0666248,Deb Scott,Barbara Alyn Woods,0940504
2,13,0666248,Whitey,Barry Corbin,0179224
2,13,0666248,Keith Scott,Craig Sheffer,0001729
2,13,0666248,Karen Roe,Moira Kelly,0446702
2,13,0666248,Themselves,The Wreckers,2272027
2,13,0666248,Felix Taggarro,Michael Copon,0178757
2,13,0666248,Anna Taggarro,Daniella Alonso,0022161
2,13,0666248,Chris Keller,Tyler Hilton,1675091
2,13,0666248,Andy Hargrove,Kieren Hutchison,0404456
2,13,0666248,Taylor James,Lindsey McKeon,0571636
2,13,0666248,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,13,0666248,Erica Marsh,Katherine Bailess,1349694
2,13,0666248,Jake Jaglieski,Bryan Greenberg,1034965
2,13,0666248,Junk,Cullen Moss,1150144
2,14,0666254,Lucas Scott,Chad Michael Murray,0614877
2,14,0666254,Nathan Scott,James Lafferty,0480798
2,14,0666254,Peyton Sawyer,Hilarie Burton,1122026
2,14,0666254,Haley James Scott,Bethany Joy Lenz,0502342
2,14,0666254,Dan Scott,Paul Johansson,0424035
2,14,0666254,Brooke Davis,Sophia Bush,0124208
2,14,0666254,Deb Scott,Barbara Alyn Woods,0940504
2,14,0666254,Whitey,Barry Corbin,0179224
2,14,0666254,Keith Scott,Craig Sheffer,0001729
2,14,0666254,Karen Roe,Moira Kelly,0446702
2,14,0666254,Jules,Maria Menounos,1172764
2,14,0666254,Andy Hargrove,Kieren Hutchison,0404456
2,14,0666254,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,14,0666254,Erica Marsh,Katherine Bailess,1349694
2,14,0666254,Jake Jaglieski,Bryan Greenberg,1034965
2,14,0666254,Adela,Gail Borges,0096558
2,14,0666254,Dewey,Anthony Jones,6315892
2,14,0666254,Bevin,Bevin Prince,1652374
2,14,0666254,Principal Turner,Shawn Shepard,0791681
2,14,0666254,Jock,Ryan Sweeney,1036099
2,14,0666254,Ms. Hand,Jeannette Weegar,0917269
2,15,0666263,Lucas Scott,Chad Michael Murray,0614877
2,15,0666263,Nathan Scott,James Lafferty,0480798
2,15,0666263,Peyton Sawyer,Hilarie Burton,1122026
2,15,0666263,Haley James Scott,Bethany Joy Lenz,0502342
2,15,0666263,Dan Scott,Paul Johansson,0424035
2,15,0666263,Brooke Davis,Sophia Bush,0124208
2,15,0666263,Deb Scott,Barbara Alyn Woods,0940504
2,15,0666263,Whitey,Barry Corbin,0179224
2,15,0666263,Keith Scott,Craig Sheffer,0001729
2,15,0666263,Karen Roe,Moira Kelly,0446702
2,15,0666263,Jules,Maria Menounos,1172764
2,15,0666263,Andy Hargrove,Kieren Hutchison,0404456
2,15,0666263,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,15,0666263,Erica Marsh,Katherine Bailess,1349694
2,15,0666263,Jake Jaglieski,Bryan Greenberg,1034965
2,15,0666263,Tim,Brett Claywell,1505775
2,15,0666263,50's Boy,Christopher Corbin,2347426
2,15,0666263,Guy,Jayson Frederick,1357206
2,15,0666263,Mediator,Steve Coulter,0183548
2,15,0666263,Anna Taggarro,Daniella Alonso,0022161
2,15,0666263,Felix Taggarro,Michael Copon,0178757
2,16,0666241,Lucas Scott,Chad Michael Murray,0614877
2,16,0666241,Nathan Scott,James Lafferty,0480798
2,16,0666241,Peyton Sawyer,Hilarie Burton,1122026
2,16,0666241,Haley James Scott,Bethany Joy Lenz,0502342
2,16,0666241,Dan Scott,Paul Johansson,0424035
2,16,0666241,Brooke Davis,Sophia Bush,0124208
2,16,0666241,Deb Scott,Barbara Alyn Woods,0940504
2,16,0666241,Whitey,Barry Corbin,0179224
2,16,0666241,Keith Scott,Craig Sheffer,0001729
2,16,0666241,Karen Roe,Moira Kelly,0446702
2,16,0666241,Emily 'Jules' Chambers,Maria Menounos,1172764
2,16,0666241,Chris Keller,Tyler Hilton,1675091
2,16,0666241,Andy Hargrove,Kieren Hutchison,0404456
2,16,0666241,Self,Nick Zano,1214657
2,16,0666241,Jake Jaglieski,Bryan Greenberg,1034965
2,16,0666241,Nicki,Emmanuelle Vaugier,0891275
2,16,0666241,Record Executive,Johnny Alonso,0022198
2,16,0666241,Wedding Photographer,Fred Norris,0635807
2,16,0666241,Wedding Guest,Don A. King,2478500
2,17,0666240,Lucas Scott,Chad Michael Murray,0614877
2,17,0666240,Nathan Scott,James Lafferty,0480798
2,17,0666240,Peyton Sawyer,Hilarie Burton,1122026
2,17,0666240,Haley James Scott,Bethany Joy Lenz,0502342
2,17,0666240,Dan Scott,Paul Johansson,0424035
2,17,0666240,Brooke Davis,Sophia Bush,0124208
2,17,0666240,Deb Scott,Barbara Alyn Woods,0940504
2,17,0666240,Whitey,Barry Corbin,0179224
2,17,0666240,Keith Scott,Craig Sheffer,0001729
2,17,0666240,Karen Roe,Moira Kelly,0446702
2,17,0666240,Nicki,Emmanuelle Vaugier,0891275
2,17,0666240,Felix Taggarro,Michael Copon,0178757
2,17,0666240,Anna Taggarro,Daniella Alonso,0022161
2,17,0666240,Andy Hargrove,Kieren Hutchison,0404456
2,17,0666240,Jake Jaglieski,Bryan Greenberg,1034965
2,17,0666240,Charlotte,Michelynne McGuire,1893063
2,17,0666240,Principal Turner,Shawn Shepard,0791681
2,17,0666240,Security Guard,Ken Carrington,2357911
2,17,0666240,Stagehand,Chris Wayne,1622795
2,18,0666252,Lucas Scott,Chad Michael Murray,0614877
2,18,0666252,Nathan Scott,James Lafferty,0480798
2,18,0666252,Peyton Sawyer,Hilarie Burton,1122026
2,18,0666252,Haley James Scott,Bethany Joy Lenz,0502342
2,18,0666252,Dan Scott,Paul Johansson,0424035
2,18,0666252,Brooke Davis,Sophia Bush,0124208
2,18,0666252,Deb Scott,Barbara Alyn Woods,0940504
2,18,0666252,Whitey,Barry Corbin,0179224
2,18,0666252,Keith Scott,Craig Sheffer,0001729
2,18,0666252,Karen Roe,Moira Kelly,0446702
2,18,0666252,Nicki,Emmanuelle Vaugier,0891275
2,18,0666252,Anna Taggarro,Daniella Alonso,0022161
2,18,0666252,Andy Hargrove,Kieren Hutchison,0404456
2,18,0666252,Taylor James,Lindsey McKeon,0571636
2,18,0666252,Darby,Sprague Grayden,0337042
2,18,0666252,Jake Jaglieski,Bryan Greenberg,1034965
2,18,0666252,Bevin,Bevin Prince,1652374
2,18,0666252,Attorney,Robert Pralgo,1128418
2,18,0666252,Police Officer,Bourke Floyd,0283239
2,18,0666252,Officer #2,Jim Coleman,2239055
2,18,0666252,Detective,Stewart J. Zully,0958597
2,18,0666252,Mr. Taggarro,Roberto Escobar,0260348
2,18,0666252,Mrs. Taggarro,Nanci Hernandez-Hall,1454661
2,18,0666252,Dancer #1,Katherine Stuart Mintz,2266273
2,18,0666252,Dancer #2,Kristen Jeannine Dalton,2246625
2,18,0666252,Dancer #3,Jane Beck,2246397
2,19,0666230,Lucas Scott,Chad Michael Murray,0614877
2,19,0666230,Nathan Scott,James Lafferty,0480798
2,19,0666230,Peyton Sawyer,Hilarie Burton,1122026
2,19,0666230,Haley James Scott,Bethany Joy Lenz,0502342
2,19,0666230,Dan Scott,Paul Johansson,0424035
2,19,0666230,Brooke Davis,Sophia Bush,0124208
2,19,0666230,Deb Scott,Barbara Alyn Woods,0940504
2,19,0666230,Whitey,Barry Corbin,0179224
2,19,0666230,Keith Scott,Craig Sheffer,0001729
2,19,0666230,Karen Roe,Moira Kelly,0446702
2,19,0666230,Andy Hargrove,Kieren Hutchison,0404456
2,19,0666230,Erica Marsh,Katherine Bailess,1349694
2,19,0666230,Cooper Lee,Michael Trucco,0873998
2,19,0666230,Daytona Green,Schuyler Fisk,0004922
2,19,0666230,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,19,0666230,Dr. Adams,Henry Darrow,0201688
2,19,0666230,Ray Green,Chris Potter,0693243
2,19,0666230,Self,Jeff Burton,1707081
2,19,0666230,EMT,Rodney Roldan,1956452
2,19,0666230,Jarrett Green,Stuart Lafferty,1900442
2,20,0666234,Lucas Scott,Chad Michael Murray,0614877
4,20,0666234,Nathan Scott,James Lafferty,0480798
4,20,0666234,Nathan Lee,James Lafferty,0480798
2,20,0666234,Peyton Sawyer,Hilarie Burton,1122026
4,20,0666234,Haley James Scott,Bethany Joy Lenz,0502342
4,20,0666234,Haley James,Bethany Joy Lenz,0502342
2,20,0666234,Dan Scott,Paul Johansson,0424035
2,20,0666234,Brooke Davis,Sophia Bush,0124208
4,20,0666234,Deb Scott,Barbara Alyn Woods,0940504
4,20,0666234,Deb Lee,Barbara Alyn Woods,0940504
2,20,0666234,Whitey,Barry Corbin,0179224
2,20,0666234,Keith Scott,Craig Sheffer,0001729
4,20,0666234,Karen Roe,Moira Kelly,0446702
4,20,0666234,Karen Scott,Moira Kelly,0446702
2,20,0666234,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,20,0666234,Antwon 'Skills' Taylor,Antwon Tanner,0849612
2,20,0666234,Tim,Brett Claywell,1505775
2,20,0666234,Fergie,Vaughn Wilson,1535682
2,20,0666234,Junk,Cullen Moss,1150144
2,20,0666234,Bevin,Bevin Prince,1652374
2,20,0666234,Customer,Leonard Wheeler,1470731
2,20,0666234,Nurse,Deja Dee,2262389
2,20,0666234,Otis,Ron Clinton Smith,0809806
2,20,0666234,Young Dan,Austin Carty,1556318
2,20,0666234,Young Karen,Nancy Moreno,1556561
2,21,0666265,Lucas Scott,Chad Michael Murray,0614877
2,21,0666265,Nathan Scott,James Lafferty,0480798
2,21,0666265,Peyton Sawyer,Hilarie Burton,1122026
2,21,0666265,Haley James Scott,Bethany Joy Lenz,0502342
2,21,0666265,Dan Scott,Paul Johansson,0424035
2,21,0666265,Brooke Davis,Sophia Bush,0124208
2,21,0666265,Deb Scott,Barbara Alyn Woods,0940504
2,21,0666265,Whitey,Barry Corbin,0179224
2,21,0666265,Keith Scott,Craig Sheffer,0001729
2,21,0666265,Karen Roe,Moira Kelly,0446702
2,21,0666265,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,21,0666265,Andy Hargrove,Kieren Hutchison,0404456
2,21,0666265,Tim,Brett Claywell,1505775
2,21,0666265,Fergie,Vaughn Wilson,1535682
2,21,0666265,Junk,Cullen Moss,1150144
2,21,0666265,Joey D,Johnny Alonso,0022198
2,21,0666265,Female Roadie,Nicole Travolta,0871459
2,21,0666265,Joan,Andrea Powell,0004632
2,21,0666265,Student,Nick Errato,3427158
2,21,0666265,Jake Jaglieski,Bryan Greenberg,1034965
2,22,0666256,Lucas Scott,Chad Michael Murray,0614877
2,22,0666256,Nathan Scott,James Lafferty,0480798
2,22,0666256,Peyton Sawyer,Hilarie Burton,1122026
2,22,0666256,Haley James Scott,Bethany Joy Lenz,0502342
2,22,0666256,Dan Scott,Paul Johansson,0424035
2,22,0666256,Brooke Davis,Sophia Bush,0124208
2,22,0666256,Deb Scott,Barbara Alyn Woods,0940504
2,22,0666256,Whitey,Barry Corbin,0179224
2,22,0666256,Keith Scott,Craig Sheffer,0001729
2,22,0666256,Karen Roe,Moira Kelly,0446702
2,22,0666256,Nicki,Emmanuelle Vaugier,0891275
2,22,0666256,Andy Hargrove,Kieren Hutchison,0404456
2,22,0666256,Chris Keller,Tyler Hilton,1675091
2,22,0666256,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,22,0666256,Erica Marsh,Katherine Bailess,1349694
2,22,0666256,Jake Jaglieski,Bryan Greenberg,1034965
2,22,0666256,Joey D,Johnny Alonso,0022198
2,22,0666256,Teacher,Joe Inscoe,0409367
2,22,0666256,Guard,Eric Hissom,1470183
2,22,0666256,Girl #1,Jennifer Peña,2287652
2,22,0666256,Guy,Spencer Cain,2484753
2,22,0666256,Themselves,Jimmy Eat World,1454347
2,23,0666249,Lucas Scott,Chad Michael Murray,0614877
2,23,0666249,Nathan Scott,James Lafferty,0480798
2,23,0666249,Peyton Sawyer,Hilarie Burton,1122026
2,23,0666249,Haley James Scott,Bethany Joy Lenz,0502342
2,23,0666249,Dan Scott,Paul Johansson,0424035
2,23,0666249,Brooke Davis,Sophia Bush,0124208
2,23,0666249,Deb Scott,Barbara Alyn Woods,0940504
2,23,0666249,Whitey,Barry Corbin,0179224
2,23,0666249,Keith Scott,Craig Sheffer,0001729
2,23,0666249,Karen Roe,Moira Kelly,0446702
2,23,0666249,Marvin 'Mouth' McFadden,Lee Norris,0635851
2,23,0666249,Erica Marsh,Katherine Bailess,1349694
2,23,0666249,Ellie Harp,Sheryl Lee,0498247
2,23,0666249,Guy,Spencer Cain,2484753
3,1,0666235,Lucas Scott,Chad Michael Murray,0614877
3,1,0666235,Nathan Scott,James Lafferty,0480798
3,1,0666235,Peyton Sawyer,Hilarie Burton,1122026
3,1,0666235,Haley James Scott,Bethany Joy Lenz,0502342
3,1,0666235,Dan Scott,Paul Johansson,0424035
3,1,0666235,Brooke Davis,Sophia Bush,0124208
3,1,0666235,Deb Scott,Barbara Alyn Woods,0940504
3,1,0666235,Marvin 'Mouth' McFadden,Lee Norris,0635851
3,1,0666235,Whitey,Barry Corbin,0179224
3,1,0666235,Keith Scott,Craig Sheffer,0001729
3,1,0666235,Karen Roe,Moira Kelly,0446702
3,1,0666235,Larry Sawyer,Kevin Kilner,0453273
3,1,0666235,Tony Battle,Texas Battle,1564024
3,1,0666235,Firefighter,Chip Lane,2052594
3,1,0666235,Priest,Jimmy Hager,2052673
3,1,0666235,Andy Hargrove,Kieren Hutchison,0404456
3,1,0666235,Jules,Maria Menounos,1172764
3,2,0666224,Lucas Scott,Chad Michael Murray,0614877
3,2,0666224,Nathan Scott,James Lafferty,0480798
3,2,0666224,Peyton Sawyer,Hilarie Burton,1122026
3,2,0666224,Haley James Scott,Bethany Joy Lenz,0502342
3,2,0666224,Dan Scott,Paul Johansson,0424035
3,2,0666224,Brooke Davis,Sophia Bush,0124208
3,2,0666224,Deb Scott,Barbara Alyn Woods,0940504
3,2,0666224,Marvin 'Mouth' McFadden,Lee Norris,0635851
3,2,0666224,Whitey,Barry Corbin,0179224
3,2,0666224,Keith Scott,Craig Sheffer,0001729
3,2,0666224,Karen Roe,Moira Kelly,0446702
3,2,0666224,Larry Sawyer,Kevin Kilner,0453273
3,2,0666224,Tim Smith,Brett Claywell,1505775
3,2,0666224,Ellie Harp,Sheryl Lee,0498247
3,2,0666224,Bevin,Bevin Prince,1652374
3,2,0666224,Lifeguard,Tilky Jones,0429348
3,2,0666224,Lifeguard #2,Andrew Springer,2624756
3,2,0666224,Amy,Heather Philipsen,1825009
3,2,0666224,Ravens Player,Adam McManamy,3575124
3,3,0666223,Lucas Scott,Chad Michael Murray,0614877
3,3,0666223,Nathan Scott,James Lafferty,0480798
3,3,0666223,Peyton Sawyer,Hilarie Burton,1122026
3,3,0666223,Haley James Scott,Bethany Joy Lenz,0502342
3,3,0666223,Dan Scott,Paul Johansson,0424035
3,3,0666223,Brooke Davis,Sophia Bush,0124208
3,3,0666223,Deb Scott,Barbara Alyn Woods,0940504
3,3,0666223,Marvin 'Mouth' McFadden,Lee Norris,0635851
3,3,0666223,Whitey,Barry Corbin,0179224
3,3,0666223,Keith Scott,Craig Sheffer,0001729
3,3,0666223,Karen Roe,Moira Kelly,0446702
3,3,0666223,Larry Sawyer,Kevin Kilner,0453273
3,3,0666223,Ellie Harp,Sheryl Lee,0498247
3,3,0666223,Fergie,Vaughn Wilson,1535682
3,3,0666223,Junk,Cullen Moss,1150144
3,3,0666223,Mayor Mullins,Mark Joy,0431438
3,3,0666223,Firefighter,Chip Lane,2052594
